"Est","date","YJday","hh.mm.ss","bat.Volts","Temp_Aire","H_relativa","P_atm","Precip_Total","Vel_Viento","Dir_Viento","Irradiancia","Alt_NieveD","T_Suelo"
"C7300810","2019-07-16 06:00:00",2019197,"06:00:00",12.84,0.183,20.65,500.6,0,22.8,54.43,0,0,-0.333
"C7300810","2019-07-16 07:00:00",2019197,"07:00:00",12.83,-1.331,23.99,500.6,0,20.92,66.6,0,0,-0.38
"C7300810","2019-07-16 08:00:00",2019197,"08:00:00",12.8,-1.982,23.86,500.5,0,18.61,67.18,0,0,-0.484
"C7300810","2019-07-16 09:00:00",2019197,"09:00:00",12.79,-2.501,24.6,500.6,0,19.47,29.71,0.01,0,-0.579
"C7300810","2019-07-16 10:00:00",2019197,"10:00:00",12.83,-1.98,23.86,500.6,0,19.61,43.62,0.024,0,-0.693
"C7300810","2019-07-16 11:00:00",2019197,"11:00:00",13.07,4.596,10.58,500.6,0,19.46,353.6,0.033,0,-0.788
"C7300810","2019-07-16 12:00:00",2019197,"12:00:00",14.22,6.575,9.73,500.8,0,23.76,347.4,0.529,0,-0.523
"C7300810","2019-07-16 13:00:00",2019197,"13:00:00",14.15,6.747,9.96,500.7,0,29.32,8.22,0.613,0,0.546
"C7300810","2019-07-16 14:00:00",2019197,"14:00:00",14.12,7.314,11.01,500.7,0,24.82,46.92,0.63,0,2.542
"C7300810","2019-07-16 15:00:00",2019197,"15:00:00",14.07,7.31,11.21,500.7,0,23.14,6.593,0.584,0,4.13
"C7300810","2019-07-16 16:00:00",2019197,"16:00:00",14.1,7.026,12.02,500.6,0,29.19,21.05,0.477,0,5.011
"C7300810","2019-07-16 17:00:00",2019197,"17:00:00",14.15,6.227,13.91,500.6,0,30.6,354.5,0.321,0,5.191
"C7300810","2019-07-16 18:00:00",2019197,"18:00:00",13.99,4.95,14.55,500.6,0,30.14,20.16,0.015,0,4.85
"C7300810","2019-07-16 19:00:00",2019197,"19:00:00",13.51,4.256,15.33,500.5,0,31.59,7.17,0.002,0,4.33
"C7300810","2019-07-16 20:00:00",2019197,"20:00:00",13.26,3.832,15.94,500.6,0,29.58,0.048,0,0,3.735
"C7300810","2019-07-16 21:00:00",2019197,"21:00:00",13.1,4.122,15.06,500.6,0,30.01,22.61,0,0,3.243
"C7300810","2019-07-16 22:00:00",2019197,"22:00:00",13.03,3.749,15.67,500.6,0,27.64,11.15,0,0,2.869
"C7300810","2019-07-16 23:00:00",2019197,"23:00:00",12.99,3.797,15.3,500.6,0,24.85,4.365,0,0,2.559
"C7300810","2019-07-17 00:00:00",2019198,"00:00:00",12.99,4.175,15.2,500.6,0,22.69,353.8,0,0,2.286
"C7300810","2019-07-17 01:00:00",2019198,"01:00:00",12.98,4.033,15.2,500.6,0,23.26,24.7,0,0,2.068
"C7300810","2019-07-17 02:00:00",2019198,"02:00:00",12.97,3.466,16.62,500.6,0,20.4,9.64,0,0,1.88
"C7300810","2019-07-17 03:00:00",2019198,"03:00:00",12.95,2.816,18.28,500.5,0,19.22,56.2,0,0,1.668
"C7300810","2019-07-17 04:00:00",2019198,"04:00:00",12.93,2.77,17.5,500.6,0,21.1,30.27,0,0,1.46
"C7300810","2019-07-17 05:00:00",2019198,"05:00:00",12.91,2.627,17.5,500.6,0,22.38,44.83,0,0,1.29
"C7300810","2019-07-17 06:00:00",2019198,"06:00:00",12.89,4.461,14.42,500.6,0,19.74,20.63,0,0,1.177
"C7300810","2019-07-17 07:00:00",2019198,"07:00:00",12.87,3.324,16.69,500.6,0,18.88,40.6,0,0,1.097
"C7300810","2019-07-17 08:00:00",2019198,"08:00:00",12.85,4.507,14.66,500.6,0,19.77,2.182,0,0,1.016
"C7300810","2019-07-17 09:00:00",2019198,"09:00:00",12.84,4.033,17.63,500.6,0,17,32.4,0.018,0,1.002
"C7300810","2019-07-17 10:00:00",2019198,"10:00:00",13.11,5.721,14.05,500.6,0,19.76,346.4,0.092,0,1.119
"C7300810","2019-07-17 11:00:00",2019198,"11:00:00",14.08,5.34,22.39,500.6,0,16.17,69.82,0.183,0,1.476
"C7300810","2019-07-17 12:00:00",2019198,"12:00:00",14.09,7.219,13.14,500.6,0,22.05,335.8,0.223,0,2.057
"C7300810","2019-07-17 13:00:00",2019198,"13:00:00",14.15,7.834,12.09,500.6,0,26.49,340.2,0.263,0,2.58
"C7300810","2019-07-17 14:00:00",2019198,"14:00:00",14.12,7.834,11.55,500.6,0,28.22,54.04,0.381,0,3.118
"C7300810","2019-07-17 15:00:00",2019198,"15:00:00",14.12,7.219,15.23,500.6,0,30.81,45.19,0.274,0,3.77
"C7300810","2019-07-17 16:00:00",2019198,"16:00:00",14.15,6.416,12.36,500.6,0,32.06,354.5,0.208,0,4.177
"C7300810","2019-07-17 17:00:00",2019198,"17:00:00",14.19,5.896,11.95,500.6,0,29.74,347.7,0.128,0,4.272
"C7300810","2019-07-17 18:00:00",2019198,"18:00:00",14,5.139,13.3,500.6,0,31.34,337.8,0.039,0,4.215
"C7300810","2019-07-17 19:00:00",2019198,"19:00:00",13.47,5.531,11.89,500.6,0,32.31,21.24,0.004,0,4.009
"C7300810","2019-07-17 20:00:00",2019198,"20:00:00",13.23,4.303,14.32,500.6,0,31.92,0.216,0,0,3.762
"C7300810","2019-07-17 21:00:00",2019198,"21:00:00",13.09,4.114,13.17,500.6,0,34.35,6.115,0,0,3.536
"C7300810","2019-07-17 22:00:00",2019198,"22:00:00",13.03,4.304,13.1,500.6,0,30.14,351.6,0,0,3.253
"C7300810","2019-07-17 23:00:00",2019198,"23:00:00",13,4.019,14.12,500.6,0,28.03,27.1,0,0,3.035
"C7300810","2019-07-18 00:00:00",2019199,"00:00:00",12.99,3.603,14.19,500.6,0,28.74,351.9,0,0,2.875
"C7300810","2019-07-18 01:00:00",2019199,"01:00:00",12.98,3.371,16.42,500.6,0,27.63,336.3,0,0,2.653
"C7300810","2019-07-18 02:00:00",2019199,"02:00:00",12.97,3.466,16.21,500.6,0,28.27,333.9,0,0,2.446
"C7300810","2019-07-18 03:00:00",2019199,"03:00:00",12.95,2.473,17.23,500.6,0,30.15,3.286,0,0,2.314
"C7300810","2019-07-18 04:00:00",2019199,"04:00:00",12.93,2.805,18.17,500.6,0,33.28,5.084,0,0,2.13
"C7300810","2019-07-18 05:00:00",2019199,"05:00:00",12.91,3.513,21.08,500.6,0,35.74,345.1,0,0,1.985
"C7300810","2019-07-18 06:00:00",2019199,"06:00:00",12.89,2.425,20.81,500.6,0,34.41,26.91,0,0,1.908
"C7300810","2019-07-18 07:00:00",2019199,"07:00:00",12.87,1.858,20.17,500.6,0,36.09,343.5,0,0,1.816
"C7300810","2019-07-18 08:00:00",2019199,"08:00:00",12.85,2.057,20.67,500.6,0,38.32,335.7,0,0,1.687
"C7300810","2019-07-18 09:00:00",2019199,"09:00:00",12.86,1.113,21.22,500.6,0,39.23,329.6,0.042,0,1.564
"C7300810","2019-07-18 10:00:00",2019199,"10:00:00",13.27,1.257,28.21,500.6,0,41.16,340.3,0.089,0,1.507
"C7300810","2019-07-18 11:00:00",2019199,"11:00:00",13.78,1.02,31.45,500.6,0,38.15,346.1,0.126,0,1.592
"C7300810","2019-07-18 12:00:00",2019199,"12:00:00",14.36,2.804,27.6,500.6,0,36.72,29.98,0.19,0,1.733
"C7300810","2019-07-18 13:00:00",2019199,"13:00:00",14.33,3.558,20.2,500.6,0,34.97,34.46,0.26,0,1.99
"C7300810","2019-07-18 14:00:00",2019199,"14:00:00",14.22,4.629,20.19,500.7,0,28.55,68.36,0.641,0,2.704
"C7300810","2019-07-18 15:00:00",2019199,"15:00:00",14.19,5.234,15.3,500.6,0,30.31,29.73,0.592,0,4.188
"C7300810","2019-07-18 16:00:00",2019199,"16:00:00",14.15,5.517,13,500.6,0,37.33,87.6,0.487,0,5.04
"C7300810","2019-07-18 17:00:00",2019199,"17:00:00",14.19,4.099,19.89,500.6,0,31.33,349.9,0.326,0,5.182
"C7300810","2019-07-18 18:00:00",2019199,"18:00:00",14.03,2.823,25.87,500.6,0,29.16,353.5,0.016,0,4.895
"C7300810","2019-07-18 19:00:00",2019199,"19:00:00",13.49,2.093,26.68,500.5,0,29.83,324.2,0.002,0,4.445
"C7300810","2019-07-18 20:00:00",2019199,"20:00:00",13.25,2.52,17.36,500.6,0,26.54,338.3,0,0,3.877
"C7300810","2019-07-18 21:00:00",2019199,"21:00:00",13.1,2.716,12.09,500.6,0,24.75,346.5,0,0,3.368
"C7300810","2019-07-18 22:00:00",2019199,"22:00:00",13.03,1.068,14.53,500.5,0,15.41,45.93,0,0,2.915
"C7300810","2019-07-18 23:00:00",2019199,"23:00:00",12.98,-0.574,13.31,500.5,0,14.68,26.34,0,0,2.446
"C7300810","2019-07-19 00:00:00",2019200,"00:00:00",12.97,-0.669,11.15,500.6,0,11.87,39.49,0,0,2.013
"C7300810","2019-07-19 01:00:00",2019200,"01:00:00",12.96,-1.994,14.43,500.5,0,20.22,58.39,0,0,1.636
"C7300810","2019-07-19 02:00:00",2019200,"02:00:00",12.94,1.047,7.976,500.6,0,18.72,7.246,0,0,1.258
"C7300810","2019-07-19 03:00:00",2019200,"03:00:00",12.93,-1.095,16.35,500.6,0,24.05,56.23,0,0,1.031
"C7300810","2019-07-19 04:00:00",2019200,"04:00:00",12.91,4.668,6.555,500.7,0,20.48,9.24,0,0,0.904
"C7300810","2019-07-19 05:00:00",2019200,"05:00:00",12.89,3.099,10.54,500.5,0,19.18,55.41,0,0,0.865
"C7300810","2019-07-19 06:00:00",2019200,"06:00:00",12.87,5.074,10.27,500.6,0,21.28,36.93,0,0,0.855
"C7300810","2019-07-19 07:00:00",2019200,"07:00:00",12.85,5.818,9.52,500.6,0,24.93,24.43,0,0,0.998
"C7300810","2019-07-19 08:00:00",2019200,"08:00:00",12.84,5.201,11.69,500.6,0,22.26,26.81,0,0,1.222
"C7300810","2019-07-19 09:00:00",2019200,"09:00:00",12.85,5.721,11.45,500.6,0,23.52,15.87,0.028,0,1.402
"C7300810","2019-07-19 10:00:00",2019200,"10:00:00",13.2,6.194,11.01,500.6,0,21.48,19.69,0.13,0,1.581
"C7300810","2019-07-19 11:00:00",2019200,"11:00:00",14.18,6.891,13.78,500.6,0,22.4,352.4,0.236,0,1.939
"C7300810","2019-07-19 12:00:00",2019200,"12:00:00",14.15,7.408,14.65,500.6,0,23.32,88.6,0.353,0,2.543
"C7300810","2019-07-19 13:00:00",2019200,"13:00:00",14.12,7.881,13.91,500.7,0,25.34,3.5,0.361,0,3.326
"C7300810","2019-07-19 14:00:00",2019200,"14:00:00",14.11,8.35,12.97,500.7,0,30.46,2.637,0.616,0,4.215
"C7300810","2019-07-19 15:00:00",2019200,"15:00:00",14.07,7.677,13.94,500.6,0,28.17,338.7,0.319,0,5.182
"C7300810","2019-07-19 16:00:00",2019200,"16:00:00",14.11,8.07,11.08,500.6,0,30.99,21.74,0.253,0,5.657
"C7300810","2019-07-19 17:00:00",2019200,"17:00:00",14.12,7.692,9.39,500.6,0,30.98,352.5,0.134,0,5.695
"C7300810","2019-07-19 18:00:00",2019200,"18:00:00",13.8,7.03,10.6,500.6,0,30.52,338.4,0.057,0,5.515
"C7300810","2019-07-19 19:00:00",2019200,"19:00:00",13.43,6.652,11.14,500.6,0,28.57,320.7,0.004,0,5.216
"C7300810","2019-07-19 20:00:00",2019200,"20:00:00",13.21,6.037,12.39,500.6,0,26.39,340,0,0,4.88
"C7300810","2019-07-19 21:00:00",2019200,"21:00:00",13.08,6.794,10.33,500.6,0,28.97,353.8,0,0,4.615
"C7300810","2019-07-19 22:00:00",2019200,"22:00:00",13.03,6.463,9.69,500.6,0,26.66,9.09,0,0,4.425
"C7300810","2019-07-19 23:00:00",2019200,"23:00:00",13.01,6.891,9.52,500.6,0,21.89,10.17,0,0,4.273
"C7300810","2019-07-20 00:00:00",2019201,"00:00:00",13,7.032,11.51,500.6,0,20.61,7.72,0,0,4.122
"C7300810","2019-07-20 01:00:00",2019201,"01:00:00",12.98,6.559,12.36,500.6,0,18.32,29.37,0,0,4.008
"C7300810","2019-07-20 02:00:00",2019201,"02:00:00",12.97,6.659,12.63,500.6,0,19.51,16.09,0,0,3.914
"C7300810","2019-07-20 03:00:00",2019201,"03:00:00",12.96,5.576,17.76,500.6,0,16.75,30.48,0,0,3.8
"C7300810","2019-07-20 04:00:00",2019201,"04:00:00",12.95,6.383,14.89,500.6,0,17.84,1.942,0,0,3.705
"C7300810","2019-07-20 05:00:00",2019201,"05:00:00",12.93,6.002,14.05,500.6,0,24.58,7.601,0,0,3.63
"C7300810","2019-07-20 06:00:00",2019201,"06:00:00",12.91,5.673,15.13,500.6,0,27.07,351.4,0,0,3.545
"C7300810","2019-07-20 07:00:00",2019201,"07:00:00",12.88,5.957,13.88,500.6,0,27.69,177,0,0,3.441
"C7300810","2019-07-20 08:00:00",2019201,"08:00:00",12.86,5.343,11.62,500.6,0,27.16,11.39,0,0,3.364
"C7300810","2019-07-20 09:00:00",2019201,"09:00:00",12.86,5.816,9.52,500.6,0,27.82,10.5,0.019,0,3.317
"C7300810","2019-07-20 10:00:00",2019201,"10:00:00",13.09,6.099,16.41,500.6,0,30.14,55.56,0.111,0,3.307
"C7300810","2019-07-20 11:00:00",2019201,"11:00:00",13.94,6.47,10.27,500.6,0,31.21,63.42,0.171,0,3.479
"C7300810","2019-07-20 12:00:00",2019201,"12:00:00",14.19,7.219,6.922,500.6,0,31.16,15.08,0.413,0,3.76
"C7300810","2019-07-20 13:00:00",2019201,"13:00:00",14.15,7.078,6.99,500.6,0,31.1,35.41,0.294,0,4.357
"C7300810","2019-07-20 14:00:00",2019201,"14:00:00",14.15,6.888,7.496,500.6,0,32.86,42.84,0.243,0,4.812
"C7300810","2019-07-20 15:00:00",2019201,"15:00:00",14.15,6.699,7.868,500.6,0,36.8,53.53,0.305,0,5.049
"C7300810","2019-07-20 16:00:00",2019201,"16:00:00",14.15,6.416,9.52,500.6,0,34.86,45.6,0.282,0,5.296
"C7300810","2019-07-20 17:00:00",2019201,"17:00:00",14.19,5.707,10.13,500.6,0,33.06,18.41,0.165,0,5.524
"C7300810","2019-07-20 18:00:00",2019201,"18:00:00",14.24,4.481,11.99,500.6,0,33.88,39.3,0.059,0,5.382
"C7300810","2019-07-20 19:00:00",2019201,"19:00:00",13.49,4.209,9.66,500.6,0,33.95,26.21,0.001,0,5.032
"C7300810","2019-07-20 20:00:00",2019201,"20:00:00",13.25,4.775,6.923,500.6,0,38.98,4.556,0,0,4.615
"C7300810","2019-07-20 21:00:00",2019201,"21:00:00",13.1,4.445,6.18,500.6,0,39.95,17.77,0,0,4.312
"C7300810","2019-07-20 22:00:00",2019201,"22:00:00",13.04,3.736,6.755,500.6,0,36.63,68.89,0,0,4.066
"C7300810","2019-07-20 23:00:00",2019201,"23:00:00",13,3.835,6.35,500.6,0,37.77,44.7,0,0,3.848
"C7300810","2019-07-21 00:00:00",2019202,"00:00:00",12.99,3.179,8.24,500.6,0,38.45,352.1,0,0,3.642
"C7300810","2019-07-21 01:00:00",2019202,"01:00:00",12.98,2.898,8.92,500.6,0,38.82,71.25,0,0,3.475
"C7300810","2019-07-21 02:00:00",2019202,"02:00:00",12.97,1.858,9.73,500.6,0,42.07,11.54,0,0,3.315
"C7300810","2019-07-21 03:00:00",2019202,"03:00:00",12.95,1.248,11.08,500.5,0,48.75,31.18,0,0,3.131
"C7300810","2019-07-21 04:00:00",2019202,"04:00:00",12.93,0.453,11.76,500.5,0,41.16,27.94,0,0,2.915
"C7300810","2019-07-21 05:00:00",2019202,"05:00:00",12.9,-0.868,16.35,500.5,0,39.96,1.943,0,0,2.688
"C7300810","2019-07-21 06:00:00",2019202,"06:00:00",12.88,-1.71,18.18,500.5,0,40.96,10.2,0,0,2.425
"C7300810","2019-07-21 07:00:00",2019202,"07:00:00",12.85,-1.568,14.46,500.6,0,36.53,11.95,0,0,2.146
"C7300810","2019-07-21 08:00:00",2019202,"08:00:00",12.82,-3.365,26.09,500.5,0,40.57,12.98,0,0,1.881
"C7300810","2019-07-21 09:00:00",2019202,"09:00:00",12.8,-4.583,39.68,500.5,0,41.26,0.12,0.002,0,1.598
"C7300810","2019-07-21 10:00:00",2019202,"10:00:00",12.86,-5.659,66.79,500.5,0,31.56,350.4,0.032,0,1.256
"C7300810","2019-07-21 11:00:00",2019202,"11:00:00",13.97,-2.916,47.12,500.7,0,38.68,11.35,0.161,0,0.962
"C7300810","2019-07-21 12:00:00",2019202,"12:00:00",14.58,-2.361,43.05,500.6,0,35.71,30.35,0.174,0,0.823
"C7300810","2019-07-21 13:00:00",2019202,"13:00:00",14.25,-1.852,36.97,500.6,0,34.15,42.58,0.234,0,0.794
"C7300810","2019-07-21 14:00:00",2019202,"14:00:00",14.68,-2.183,36.9,500.6,0,35.82,20.56,0.141,0,0.832
"C7300810","2019-07-21 15:00:00",2019202,"15:00:00",14.63,-2.23,37.81,500.6,0,36.34,0.168,0.134,0,0.851
"C7300810","2019-07-21 16:00:00",2019202,"16:00:00",14.45,-2.325,35.24,500.6,0,39.65,71.54,0.094,0,0.813
"C7300810","2019-07-21 17:00:00",2019202,"17:00:00",13.95,-2.987,43.39,500.5,0,36.26,27.9,0.033,0,0.738
"C7300810","2019-07-21 18:00:00",2019202,"18:00:00",13.85,-3.353,38.93,500.5,0,37.5,78.22,0.03,0,0.577
"C7300810","2019-07-21 19:00:00",2019202,"19:00:00",13.61,-3.636,39,500.6,0,37.79,51.54,0.002,0,0.35
"C7300810","2019-07-21 20:00:00",2019202,"20:00:00",13.35,-3.92,34.88,500.6,0,38.63,26.32,0,0,0.113
"C7300810","2019-07-21 21:00:00",2019202,"21:00:00",13.16,-4.197,37.72,500.6,0,36.28,7.871,0,0,-0.133
"C7300810","2019-07-21 22:00:00",2019202,"22:00:00",13.04,-4.712,38.26,500.6,0,35.85,40.75,0,0,-0.364
"C7300810","2019-07-21 23:00:00",2019202,"23:00:00",12.97,-4.948,38.26,500.6,0,34.43,35.21,0,0,-0.607
"C7300810","2019-07-22 00:00:00",2019203,"00:00:00",12.97,-4.998,25.96,500.6,0,35.88,9.07,0,0,-0.797
"C7300810","2019-07-22 01:00:00",2019203,"01:00:00",12.95,-4.948,23.93,500.6,0,37.78,349.5,0,0,-0.968
"C7300810","2019-07-22 02:00:00",2019203,"02:00:00",12.93,-4.476,19.81,500.6,0,37.96,4.032,0,0,-1.159
"C7300810","2019-07-22 03:00:00",2019203,"03:00:00",12.91,-4.239,20.21,500.6,0,41.26,5.568,0,0,-1.34
"C7300810","2019-07-22 04:00:00",2019203,"04:00:00",12.89,-4.57,22.07,500.6,0,41.34,9.14,0,0,-1.492
"C7300810","2019-07-22 05:00:00",2019203,"05:00:00",12.86,-4.002,18.52,500.6,0,37.43,1.344,0,0,-1.635
"C7300810","2019-07-22 06:00:00",2019203,"06:00:00",12.82,-3.671,16.02,500.6,0,36.48,33.31,0,0,-1.75
"C7300810","2019-07-22 07:00:00",2019203,"07:00:00",12.79,-3.623,13.52,500.6,0,35.83,193.3,0,0,-1.865
"C7300810","2019-07-22 08:00:00",2019203,"08:00:00",12.77,-3.34,15.11,500.6,0,31.8,4.32,0,0,-1.961
"C7300810","2019-07-22 09:00:00",2019203,"09:00:00",12.77,-3.008,14.33,500.6,0,31.29,15.46,0.009,0,-2.039
"C7300810","2019-07-22 10:00:00",2019203,"10:00:00",12.82,-2.727,14.74,500.6,0,30.4,346.1,0.022,0,-2.093
"C7300810","2019-07-22 11:00:00",2019203,"11:00:00",13.86,-1.933,19.43,500.6,0,31.08,26.25,0.032,0,-2.104
"C7300810","2019-07-22 12:00:00",2019203,"12:00:00",14.47,-0.622,19.67,500.7,0,32.21,7.533,0.546,0,-1.617
"C7300810","2019-07-22 13:00:00",2019203,"13:00:00",14.44,-1.106,19.73,500.6,0,34.01,4.414,0.629,0,-0.622
"C7300810","2019-07-22 14:00:00",2019203,"14:00:00",14.4,-0.874,24.32,500.6,0,35.89,33.6,0.652,0,0.42
"C7300810","2019-07-22 15:00:00",2019203,"15:00:00",14.4,-0.79,22.6,500.6,0,34.18,19.64,0.646,0,1.675
"C7300810","2019-07-22 16:00:00",2019203,"16:00:00",14.44,-1.448,22.77,500.5,0,34.44,350.2,0.355,0,2.393
"C7300810","2019-07-22 17:00:00",2019203,"17:00:00",14.48,-1.865,22.5,500.6,0,32.46,349.5,0.143,0,2.376
"C7300810","2019-07-22 18:00:00",2019203,"18:00:00",14.51,-2.526,23.75,500.6,0,29.78,0.072,0.026,0,1.942
"C7300810","2019-07-22 19:00:00",2019203,"19:00:00",13.73,-3.22,23.99,500.5,0,29.81,321.5,0.002,0,1.465
"C7300810","2019-07-22 20:00:00",2019203,"20:00:00",13.45,-8.35,73.35,500.3,0,13.93,244.8,0,0,0.765
"C7300810","2019-07-22 21:00:00",2019203,"21:00:00",13.23,-9.18,77.46,500.5,0,9.25,204.2,0,0,-0.094
"C7300810","2019-07-22 22:00:00",2019203,"22:00:00",13.06,-10.27,79.59,500.5,0,4.102,42.06,0,0,-0.701
"C7300810","2019-07-22 23:00:00",2019203,"23:00:00",12.95,-9.5,82.6,500.6,0,1.202,231.5,0,0,-0.967
"C7300810","2019-07-23 00:00:00",2019204,"00:00:00",12.94,-9.61,79.09,500.6,0,3.561,90,0,0,-1.196
"C7300810","2019-07-23 01:00:00",2019204,"01:00:00",12.93,-10.75,78.75,500.5,0,6.645,16.88,0,0,-1.349
"C7300810","2019-07-23 02:00:00",2019204,"02:00:00",12.9,-11.63,79.1,500.5,0,3.801,138.1,0,0,-1.601
"C7300810","2019-07-23 03:00:00",2019204,"03:00:00",12.88,-12.53,80.7,500.6,0,3.106,343.8,0,0,-1.959
"C7300810","2019-07-23 04:00:00",2019204,"04:00:00",12.85,-11.54,82.4,500.7,0,3.869,71.5,0,0,-2.237
"C7300810","2019-07-23 05:00:00",2019204,"05:00:00",12.83,-11.44,84.2,500.6,0,3.278,89.5,0,0,-2.395
"C7300810","2019-07-23 06:00:00",2019204,"06:00:00",12.81,-11.49,80.7,500.6,0,3.835,89.2,0,0,-2.534
"C7300810","2019-07-23 07:00:00",2019204,"07:00:00",12.78,-12.06,79.84,500.6,0,8,60.1,0,0,-2.668
"C7300810","2019-07-23 08:00:00",2019204,"08:00:00",12.75,-12.77,79.84,500.6,0,11.06,53.23,0,0,-2.853
"C7300810","2019-07-23 09:00:00",2019204,"09:00:00",12.72,-13.1,79.51,500.6,0,8.82,47.16,0.007,0,-3.093
"C7300810","2019-07-23 10:00:00",2019204,"10:00:00",12.83,-14.19,79.24,500.6,0,12.61,66.1,0.028,0,-3.325
"C7300810","2019-07-23 11:00:00",2019204,"11:00:00",14.34,-14.46,79.19,500.5,0,10.13,75.94,0.034,0,-3.593
"C7300810","2019-07-23 12:00:00",2019204,"12:00:00",14.88,-7.799,44.3,501.1,0,9.32,87.4,0.544,0,-3.307
"C7300810","2019-07-23 13:00:00",2019204,"13:00:00",14.66,-6.178,34.34,501.1,0,5.435,197.9,0.652,0,-1.805
"C7300810","2019-07-23 14:00:00",2019204,"14:00:00",14.51,-5.305,40.68,500.8,0,8.6,215.5,0.68,0,-0.57
"C7300810","2019-07-23 15:00:00",2019204,"15:00:00",14.63,-5.587,39.4,500.5,0,7.579,145.2,0.233,0,0.207
"C7300810","2019-07-23 16:00:00",2019204,"16:00:00",14.63,-3.07,22.78,500.6,0,11.51,27.47,0.287,0,0.208
"C7300810","2019-07-23 17:00:00",2019204,"17:00:00",14.63,-3.409,32.68,500.6,0,17.41,29.87,0.145,0,0.018
"C7300810","2019-07-23 18:00:00",2019204,"18:00:00",14.59,-3.838,39.67,500.7,0,17.52,34.74,0.028,0,-0.257
"C7300810","2019-07-23 19:00:00",2019204,"19:00:00",13.77,-6.134,45.56,500.3,0,10.95,189.3,0.002,0,-0.531
"C7300810","2019-07-23 20:00:00",2019204,"20:00:00",13.48,-7.16,53.14,500.5,0,6.755,254.4,0,0,-0.853
"C7300810","2019-07-23 21:00:00",2019204,"21:00:00",13.25,-7.725,52.81,500.5,0,6.794,261.8,0,0,-1.207
"C7300810","2019-07-23 22:00:00",2019204,"22:00:00",13.08,-8.28,56.26,500.5,0,5.516,257.9,0,0,-1.578
"C7300810","2019-07-23 23:00:00",2019204,"23:00:00",12.96,-9.09,59.34,500.6,0,7.444,237.6,0,0,-1.96
"C7300810","2019-07-24 00:00:00",2019205,"00:00:00",12.95,-9.8,65.94,500.6,0,12.06,201,0,0,-2.362
"C7300810","2019-07-24 01:00:00",2019205,"01:00:00",12.93,-10.21,69.77,500.5,0,9.1,203.6,0,0,-2.746
"C7300810","2019-07-24 02:00:00",2019205,"02:00:00",12.92,-12.2,70.31,500.6,0,7.843,249.5,0,0,-3.115
"C7300810","2019-07-24 03:00:00",2019205,"03:00:00",12.89,-11.68,64.32,500.5,0,7.433,88.6,0,0,-3.441
"C7300810","2019-07-24 04:00:00",2019205,"04:00:00",12.86,-13.81,66.59,500.5,0,5.921,56.86,0,0,-3.789
"C7300810","2019-07-24 05:00:00",2019205,"05:00:00",12.82,-13.79,65.32,500.6,0,5.664,107.4,0,0,-4.13
"C7300810","2019-07-24 06:00:00",2019205,"06:00:00",12.78,-13.41,64.38,500.6,0,5.312,39.17,0,0,-4.481
"C7300810","2019-07-24 07:00:00",2019205,"07:00:00",12.74,-14.17,64.85,500.6,0,4.372,14.32,0,0,-4.813
"C7300810","2019-07-24 08:00:00",2019205,"08:00:00",12.69,-15.02,64.75,500.6,0,6.347,52.17,0,0,-5.137
"C7300810","2019-07-24 09:00:00",2019205,"09:00:00",12.68,-14.17,64.51,500.6,0,6.52,21.02,0.009,0,-5.462
"C7300810","2019-07-24 10:00:00",2019205,"10:00:00",12.72,-13.98,63.09,500.7,0,7.319,37.54,0.022,0,-5.739
"C7300810","2019-07-24 11:00:00",2019205,"11:00:00",15.1,-12.42,61.6,500.6,0,7.774,47.58,0.033,0,-5.957
"C7300810","2019-07-24 12:00:00",2019205,"12:00:00",14.84,-5.485,33.71,501.4,0,6.686,146.5,0.547,0,-5.356
"C7300810","2019-07-24 13:00:00",2019205,"13:00:00",14.63,-3.103,26.5,501,0,6.854,92.2,0.632,0,-3.421
"C7300810","2019-07-24 14:00:00",2019205,"14:00:00",14.47,-2.419,19.94,500.9,0,6.872,182.4,0.656,0,-1.732
"C7300810","2019-07-24 15:00:00",2019205,"15:00:00",14.41,-1.216,19.05,500.7,0,8.06,166.3,0.611,0,-0.465
"C7300810","2019-07-24 16:00:00",2019205,"16:00:00",14.33,0.476,16.28,500.7,0,9.52,244.9,0.503,0,0.514
"C7300810","2019-07-24 17:00:00",2019205,"17:00:00",14.33,0.381,16.99,500.6,0,9.92,233.3,0.344,0,0.873
"C7300810","2019-07-24 18:00:00",2019205,"18:00:00",14.33,-1.037,18.91,500.6,0,7.521,207.5,0.054,0,0.589
"C7300810","2019-07-24 19:00:00",2019205,"19:00:00",13.66,-3.651,22.84,500.3,0,2.437,90.9,0.002,0,0.174
"C7300810","2019-07-24 20:00:00",2019205,"20:00:00",13.33,-6.321,36.07,500.5,0,5.902,52.89,0,0,-0.43
"C7300810","2019-07-24 21:00:00",2019205,"21:00:00",13.13,-6.545,32.66,500.5,0,8.26,66.63,0,0,-0.786
"C7300810","2019-07-24 22:00:00",2019205,"22:00:00",13.02,-7.014,31.24,500.6,0,8.32,36.44,0,0,-1.16
"C7300810","2019-07-24 23:00:00",2019205,"23:00:00",12.95,-7.621,30.9,500.5,0,5.895,70.34,0,0,-1.539
"C7300810","2019-07-25 00:00:00",2019206,"00:00:00",12.94,-9.17,38.21,500.5,0,3.986,71.12,0,0,-1.95
